taxon	date
hCoV-19/Brazil/L2/CAMPI78/2020|Brazil/SP/Campinas|2020-04-23	2020-04-23
hCoV-19/Brazil/L2/CAMPI93/2020|Brazil/SP/Sumare|2020-04-25	2020-04-25
hCoV-19/Brazil/L20/CD415/2020|Brazil/SP/RibeiraoPreto|2020-04-03	2020-04-03
hCoV-19/Brazil/L20/CD416/2020|Brazil/SP/RibeiraoPires|2020-04-02	2020-04-02
hCoV-19/Brazil/L20/CD418/2020|Brazil/SP/Pindamonhangaba|2020-04-03	2020-04-03
hCoV-19/Brazil/L20/CD422/2020|Brazil/SP/Caraguatatuba|2020-04-03	2020-04-03
hCoV-19/Brazil/L20/CD432/2020|Brazil/PE/Olinda|2020-04-03	2020-04-03
hCoV-19/Brazil/L20/CD436/2020|Brazil/SP/Itapetininga|2020-04-06	2020-04-06
hCoV-19/Brazil/L20/CD437/2020|Brazil/SP/SaoJoseDosCampos|2020-04-06	2020-04-06
hCoV-19/Brazil/L21/CD442/2020|Brazil/SP/Bebedouro|2020-04-06	2020-04-06
hCoV-19/Brazil/L21/CD443/2020|Brazil/SP/MonteAlto|2020-04-06	2020-04-06
hCoV-19/Brazil/L21/CD447/2020|Brazil/CE/Fortaleza|2020-04-06	2020-04-06
hCoV-19/Brazil/L21/CD448/2020|Brazil/PR/Curitiba|2020-04-06	2020-04-06
hCoV-19/Brazil/L22/CD474/2020|Brazil/SP/SaoPaulo|2020-04-01	2020-04-01
hCoV-19/Brazil/L22/CD475/2020|Brazil/SP/SaoPaulo|2020-04-02	2020-04-02
hCoV-19/Brazil/L22/CD476/2020|Brazil/SP/SaoPaulo|2020-04-02	2020-04-02
hCoV-19/Brazil/L22/CD477/2020|Brazil/SP/Osasco|2020-04-02	2020-04-02
hCoV-19/Brazil/L22/CD479/2020|Brazil/SP/SaoPaulo|2020-04-03	2020-04-03
hCoV-19/Brazil/L22/CD483/2020|Brazil/SP/SaoPaulo|2020-04-04	2020-04-04
hCoV-19/Brazil/L22/CD484/2020|Brazil/SP/SaoPaulo|2020-04-04	2020-04-04
hCoV-19/Brazil/L22/CD486/2020|Brazil/SP/SaoPaulo|2020-04-05	2020-04-05
hCoV-19/Brazil/L22/CD487/2020|Brazil/SP/SaoPaulo|2020-04-05	2020-04-05
hCoV-19/Brazil/L22/CD488/2020|Brazil/SP/SaoPaulo|2020-04-05	2020-04-05
hCoV-19/Brazil/L22/CD489/2020|Brazil/SP/SaoPaulo|2020-04-04	2020-04-04
hCoV-19/Brazil/L22/CD490/2020|Brazil/SP/SaoPaulo|2020-04-06	2020-04-06
hCoV-19/Brazil/L3/CAMPI17/2020|Brazil/SP/Campinas|2020-04-09	2020-04-09
hCoV-19/Brazil/L3/CAMPI23/2020|Brazil/SP/Campinas|2020-04-09	2020-04-09
hCoV-19/Brazil/L3/CAMPI24/2020|Brazil/SP/Paulinia|2020-04-09	2020-04-09
hCoV-19/Brazil/L3/CAMPI33/2020|Brazil/SP/Campinas|2020-04-14	2020-04-14
hCoV-19/Brazil/L3/CAMPI4/2020|Brazil/SP/Campinas|2020-04-02	2020-04-02
hCoV-19/Brazil/L3/CAMPI43/2020|Brazil/SP/Sumare|2020-04-16	2020-04-16
hCoV-19/Brazil/L3/CAMPI44/2020|Brazil/SP/Campinas|2020-04-18	2020-04-18
hCoV-19/Brazil/L4/CAMPI51/2020|Brazil/SP/SantaBarbaraDoeste|2020-04-18	2020-04-18
hCoV-19/Brazil/L4/CAMPI58/2020|Brazil/SP/Sumare|2020-04-18	2020-04-18
hCoV-19/Brazil/L4/CAMPI62/2020|Brazil/SP/Campinas|2020-04-18	2020-04-18
hCoV-19/Brazil/L4/CAMPI65/2020|Brazil/SP/Campinas|2020-04-18	2020-04-18
hCoV-19/Brazil/L4/CAMPI66/2020|Brazil/SP/Campinas|2020-04-18	2020-04-18
hCoV-19/Brazil/L4/CAMPI69/2020|Brazil/SP/Campinas|2020-04-20	2020-04-20
hCoV-19/Brazil/L5/CAMPI102/2020|Brazil/SP/Jundiai|2020-04-25	2020-04-25
hCoV-19/Brazil/L5/CAMPI105/2020|Brazil/SP/Campinas|2020-04-28	2020-04-28
hCoV-19/Brazil/L5/CAMPI106/2020|Brazil/SP/SantaBarbaraDoeste|2020-04-28	2020-04-28
hCoV-19/Brazil/L5/CAMPI114/2020|Brazil/SP/Campinas|2020-04-28	2020-04-28
hCoV-19/Brazil/L5/CAMPI117/2020|Brazil/SP/ArturNogueira|2020-04-30	2020-04-30
hCoV-19/Brazil/L5/CAMPI119/2020|Brazil/SP/Campinas|2020-04-30	2020-04-30
hCoV-19/Brazil/L5/CAMPI123/2020|Brazil/SP/Campinas|2020-04-30	2020-04-30
hCoV-19/Brazil/L5/CAMPI77/2020|Brazil/SP/Campinas|2020-04-23	2020-04-23
hCoV-19/Brazil/L5/CAMPI83/2020|Brazil/SP/Campinas|2020-04-23	2020-04-23
hCoV-19/Brazil/L5/CAMPI89/2020|Brazil/SP/Sumare|2020-04-25	2020-04-25
hCoV-19/Brazil/L5/CAMPI91/2020|Brazil/SP/Sumare|2020-04-23	2020-04-23
hCoV-19/Brazil/L5/CAMPI95/2020|Brazil/SP/Campinas|2020-04-25	2020-04-25
hCoV-19/Brazil/L5/CAMPI97/2020|Brazil/SP/Sumare|2020-04-25	2020-04-25
hCoV-19/Brazil/L5/CAMPI98/2020|Brazil/SP/Hortolandia|2020-04-25	2020-04-25
hCoV-19/Brazil/L5/CAMPI99/2020|Brazil/SP/Sumare|2020-04-25	2020-04-25
hCoV-19/Brazil/L7/CD61/2020|Brazil/SP/SaoPaulo|2020-03-21	2020-03-21
hCoV-19/Brazil/L7/CD63/2020|Brazil/SP/SaoPaulo|2020-03-22	2020-03-22
hCoV-19/Brazil/L7/CD65/2020|Brazil/SP/SaoPaulo|2020-03-18	2020-03-18
hCoV-19/Brazil/L7/CD66/2020|Brazil/SP/SaoPaulo|2020-03-25	2020-03-25
hCoV-19/Brazil/L7/CD67/2020|Brazil/SP/SaoPaulo|2020-03-19	2020-03-19
hCoV-19/Brazil/L7/CD69/2020|Brazil/SP/SaoPaulo|2020-03-23	2020-03-23
hCoV-19/Brazil/L7/CD70/2020|Brazil/SP/SaoPaulo|2020-03-23	2020-03-23
hCoV-19/Brazil/L7/CD72/2020|Brazil/SP/Guarulhos|2020-03-24	2020-03-24
hCoV-19/Brazil/L7/CD74/2020|Brazil/SP/Caieiras|2020-03-25	2020-03-25
hCoV-19/Brazil/L7/CD76/2020|Brazil/SP/SaoPaulo|2020-03-19	2020-03-19
hCoV-19/Brazil/L7/CD78/2020|Brazil/SP/SaoPaulo|2020-03-23	2020-03-23
hCoV-19/Brazil/L7/CD79/2020|Brazil/SP/RibeiraoPreto|2020-03-23	2020-03-23
hCoV-19/Brazil/L7/CD81/2020|Brazil/SP/SaoPaulo|2020-03-24	2020-03-24
hCoV-19/Brazil/L7/CD82/2020|Brazil/SP/SaoPaulo|2020-03-24	2020-03-24
hCoV-19/Brazil/L7/CD83/2020|Brazil/SP/SaoPaulo|2020-03-24	2020-03-24
hCoV-19/Brazil/L8/CD100/2020|Brazil/SP/SaoPaulo|2020-03-24	2020-03-24
hCoV-19/Brazil/L8/CD101/2020|Brazil/SP/SaoPaulo|2020-03-23	2020-03-23
hCoV-19/Brazil/L8/CD104/2020|Brazil/SP/EmbuDasArtes|2020-03-20	2020-03-20
hCoV-19/Brazil/L8/CD105/2020|Brazil/SP/SaoPaulo|2020-03-21	2020-03-21
hCoV-19/Brazil/L8/CD106/2020|Brazil/SP/SaoPaulo|2020-03-23	2020-03-23
hCoV-19/Brazil/L8/CD110/2020|Brazil/SP/SaoPaulo|2020-03-23	2020-03-23
hCoV-19/Brazil/L8/CD112/2020|Brazil/SP/SaoPaulo|2020-03-17	2020-03-17
hCoV-19/Brazil/L8/CD115/2020|Brazil/SP/SaoPaulo|2020-03-23	2020-03-23
hCoV-19/Brazil/L8/CD116/2020|Brazil/SP/SaoPaulo|2020-03-23	2020-03-23
hCoV-19/Brazil/L8/CD87/2020|Brazil/SP/SaoPaulo|2020-03-22	2020-03-22
hCoV-19/Brazil/L8/CD88/2020|Brazil/SP/TaboaoDaSerra|2020-03-23	2020-03-23
hCoV-19/Brazil/L8/CD98/2020|Brazil/SP/SaoPaulo|2020-03-23	2020-03-23
hCoV-19/Brazil/L8/CD99/2020|Brazil/SP/Cruzeiro|2020-03-24	2020-03-24
hCoV-19/Brazil/L9/CD118/2020|Brazil/SP/SaoPaulo|2020-03-24	2020-03-24
hCoV-19/Brazil/L9/CD121/2020|Brazil/SP/SaoPaulo|2020-03-17	2020-03-17
hCoV-19/Brazil/L9/CD122/2020|Brazil/SP/SantanaDeParnaiba|2020-03-19	2020-03-19
hCoV-19/Brazil/L9/CD124/2020|Brazil/SP/SaoPaulo|2020-03-23	2020-03-23
hCoV-19/Brazil/L9/CD126/2020|Brazil/SP/SaoPaulo|2020-03-24	2020-03-24
hCoV-19/Brazil/L9/CD127/2020|Brazil/SP/SaoPaulo|2020-03-24	2020-03-24
hCoV-19/Brazil/L9/CD128/2020|Brazil/SP/SaoPaulo|2020-03-23	2020-03-23
hCoV-19/Brazil/L9/CD134/2020|Brazil/SP/SaoPaulo|2020-03-23	2020-03-23
hCoV-19/Brazil/L9/CD135/2020|Brazil/SP/SaoPaulo|2020-03-24	2020-03-24
hCoV-19/Brazil/L9/CD136/2020|Brazil/SP/SaoPaulo|2020-03-24	2020-03-24
hCoV-19/Brazil/L9/CD137/2020|Brazil/SP/SaoPaulo|2020-03-23	2020-03-23
hCoV-19/Brazil/L9/CD139/2020|Brazil/SP/SaoPaulo|2020-03-24	2020-03-24
hCoV-19/Brazil/L9/CD140/2020|Brazil/SP/SaoPaulo|2020-03-24	2020-03-24
hCoV-19/Brazil/L9/CD38/2020|Brazil/SP/SaoPaulo|2020-03-16	2020-03-16
hCoV-19/Brazil/L9/CD90/2020|Brazil/SP/SaoPaulo|2020-03-24	2020-03-24
hCoV-19/Brazil/L9/CD91/2020|Brazil/SP/SaoPaulo|2020-03-24	2020-03-24
hCoV-19/Brazil/MG0211/2020-11|Brazil/MG/Ipatinga|2020-03-14	2020-03-14
hCoV-19/Brazil/MG0212/2020-12|Brazil/MG/BeloHorizonte|2020-03-14	2020-03-14
hCoV-19/Brazil/MG0214/2020-14|Brazil/MG/Arapora|2020-03-17	2020-03-17
hCoV-19/Brazil/MG0215/2020-15|Brazil/MG/BeloHorizonte|2020-03-19	2020-03-19
hCoV-19/Brazil/MG0216/2020-16|Brazil/MG/BeloHorizonte|2020-03-19	2020-03-19
hCoV-19/Brazil/MG0217/2020-17|Brazil/MG/BeloHorizonte|2020-03-20	2020-03-20
hCoV-19/Brazil/MG0218/2020-18|Brazil/MG/BeloHorizonte|2020-03-23	2020-03-23
hCoV-19/Brazil/MG0219/2020-19|Brazil/MG/MontesClaros|2020-04-03	2020-04-03
hCoV-19/Brazil/MG0220/2020-20|Brazil/MG/Timoteo|2020-04-04	2020-04-04
hCoV-19/Brazil/MG0221/2020-21|Brazil/MG/BeloHorizonte|2020-04-05	2020-04-05
hCoV-19/Brazil/MG0222/2020-22|Brazil/MG/BeloHorizonte|2020-04-06	2020-04-06
hCoV-19/Brazil/MG0258/2020-60|Brazil/MG/BeloHorizonte|2020-04-13	2020-04-13
hCoV-19/Brazil/MG0285/2020-88|Brazil/MG/Betim|2020-04-08	2020-04-08
hCoV-19/Brazil/MG0286/2020-89|Brazil/MG/BeloHorizonte|2020-04-17	2020-04-17
hCoV-19/Brazil/MG0287/2020-90|Brazil/MG/BeloHorizonte|2020-04-15	2020-04-15
hCoV-19/Brazil/MG0288/2020-91|Brazil/MG/NovaLima|2020-04-09	2020-04-09
hCoV-19/Brazil/MG0289/2020-92|Brazil/MG/BeloHorizonte|2020-04-08	2020-04-08
hCoV-19/Brazil/MG0290/2020-93|Brazil/MG/BeloHorizonte|2020-04-03	2020-04-03
hCoV-19/Brazil/MG0291/2020-94|Brazil/MG/BeloHorizonte|2020-04-16	2020-04-16
hCoV-19/Brazil/MT0225/2020-26|Brazil/MT/Rondonopolis|2020-03-19	2020-03-19
hCoV-19/Brazil/PA0226/2020-27|Brazil/PA/Belem|2020-04-01	2020-04-01
hCoV-19/Brazil/PA0227/2020-28|Brazil/PA/Belem|2020-04-01	2020-04-01
hCoV-19/Brazil/PA0228/2020-29|Brazil/PA/Belem|2020-04-01	2020-04-01
hCoV-19/Brazil/PA0229/2020-30|Brazil/PA/Belem|2020-04-01	2020-04-01
hCoV-19/Brazil/PA0230/2020-31|Brazil/PA/Belem|2020-04-02	2020-04-02
hCoV-19/Brazil/PA0231/2020-32|Brazil/PA/Belem|2020-04-02	2020-04-02
hCoV-19/Brazil/PA0232/2020-33|Brazil/PA/Belem|2020-04-02	2020-04-02
hCoV-19/Brazil/PA0234/2020-35|Brazil/PA/Belem|2020-04-03	2020-04-03
hCoV-19/Brazil/PA0235/2020-36|Brazil/PA/Belem|2020-04-03	2020-04-03
hCoV-19/Brazil/PA0236/2020-37|Brazil/PA/Belem|2020-04-03	2020-04-03
hCoV-19/Brazil/PA0237/2020-38|Brazil/PA/Belem|2020-04-03	2020-04-03
hCoV-19/Brazil/PE0238/2020-39|Brazil/PE/Recife|2020-04-03	2020-04-03
hCoV-19/Brazil/PI0239/2020-40|Brazil/PI/Teresina|2020-03-19	2020-03-19
hCoV-19/Brazil/PR0241/2020-42|Brazil/PR/Londrina|2020-04-02	2020-04-02
hCoV-19/Brazil/RJ-352/2020|EPI_ISL_427299|2020-03-05	2020-03-05
hCoV-19/Brazil/RJ-477/2020|EPI_ISL_427300|2020-03-11	2020-03-11
hCoV-19/Brazil/RJ-477i/2020|EPI_ISL_427301|2020-03-11	2020-03-11
hCoV-19/Brazil/RJ-763/2020|EPI_ISL_427302|2020-03-20	2020-03-20
hCoV-19/Brazil/RJ-818/2020|EPI_ISL_427303|2020-03-25	2020-03-25
hCoV-19/Brazil/RJ-872/2020|EPI_ISL_427304|2020-03-26	2020-03-26
hCoV-19/Brazil/RJ0247/2020-49|Brazil/RJ/RioDeJaneiro|2020-03-23	2020-03-23
hCoV-19/Brazil/RJ0248/2020-50|Brazil/RJ/RioDeJaneiro|2020-03-24	2020-03-24
hCoV-19/Brazil/RJ0249/2020-51|Brazil/RJ/RioDeJaneiro|2020-03-25	2020-03-25
hCoV-19/Brazil/RJ0250/2020-52|Brazil/RJ/RioDeJaneiro|2020-03-26	2020-03-26
hCoV-19/Brazil/RJ0251/2020-53|Brazil/RJ/RioDeJaneiro|2020-03-27	2020-03-27
hCoV-19/Brazil/RJ0252/2020-54|Brazil/RJ/RioDeJaneiro|2020-03-30	2020-03-30
hCoV-19/Brazil/RJ0253/2020-55|Brazil/RJ/RioDeJaneiro|2020-03-31	2020-03-31
hCoV-19/Brazil/RJ0254/2020-56|Brazil/RJ/RioDeJaneiro|2020-04-01	2020-04-01
hCoV-19/Brazil/RJ0255/2020-57|Brazil/RJ/RioDeJaneiro|2020-04-02	2020-04-02
hCoV-19/Brazil/RJ0256/2020-58|Brazil/RJ/RioDeJaneiro|2020-04-03	2020-04-03
hCoV-19/Brazil/RJ0257/2020-59|Brazil/RJ/RioDeJaneiro|2020-04-06	2020-04-06
hCoV-19/Brazil/RJ0259/2020-61|Brazil/RJ/RioDeJaneiro|2020-04-07	2020-04-07
hCoV-19/Brazil/RJ0260/2020-62|Brazil/RJ/RioDeJaneiro|2020-04-07	2020-04-07
hCoV-19/Brazil/RJ0261/2020-63|Brazil/RJ/RioDeJaneiro|2020-04-08	2020-04-08
hCoV-19/Brazil/RJ0262/2020-64|Brazil/RJ/RioDeJaneiro|2020-04-09	2020-04-09
hCoV-19/Brazil/RJ0263/2020-65|Brazil/RJ/RioDeJaneiro|2020-04-13	2020-04-13
hCoV-19/Brazil/RJ0265/2020-67|Brazil/RJ/RioDeJaneiro|2020-04-14	2020-04-14
hCoV-19/Brazil/RJ0266/2020-68|Brazil/RJ/RioDeJaneiro|2020-04-14	2020-04-14
hCoV-19/Brazil/RJ0267/2020-69|Brazil/RJ/RioDeJaneiro|2020-04-15	2020-04-15
hCoV-19/Brazil/RJ0268/2020-70|Brazil/RJ/RioDeJaneiro|2020-04-15	2020-04-15
hCoV-19/Brazil/RJ0269/2020-71|Brazil/RJ/RioDeJaneiro|2020-04-16	2020-04-16
hCoV-19/Brazil/RJ0270/2020-73|Brazil/RJ/RioDeJaneiro|2020-04-16	2020-04-16
hCoV-19/Brazil/RJ0271/2020-74|Brazil/RJ/RioDeJaneiro|2020-04-17	2020-04-17
hCoV-19/Brazil/RJ0272/2020-75|Brazil/RJ/RioDeJaneiro|2020-04-17	2020-04-17
hCoV-19/Brazil/RJ0273/2020-76|Brazil/RJ/RioDeJaneiro|2020-04-20	2020-04-20
hCoV-19/Brazil/RJ0274/2020-77|Brazil/RJ/RioDeJaneiro|2020-04-20	2020-04-20
hCoV-19/Brazil/RJ0275/2020-78|Brazil/RJ/RioDeJaneiro|2020-04-20	2020-04-20
hCoV-19/Brazil/RJ0276/2020-79|Brazil/RJ/RioDeJaneiro|2020-04-22	2020-04-22
hCoV-19/Brazil/RJ0277/2020-80|Brazil/RJ/RioDeJaneiro|2020-04-22	2020-04-22
hCoV-19/Brazil/RJ0278/2020-81|Brazil/RJ/RioDeJaneiro|2020-04-22	2020-04-22
hCoV-19/Brazil/RJ0279/2020-82|Brazil/RJ/RioDeJaneiro|2020-04-22	2020-04-22
hCoV-19/Brazil/RJ0280/2020-83|Brazil/RJ/RioDeJaneiro|2020-04-23	2020-04-23
hCoV-19/Brazil/RJ0281/2020-84|Brazil/RJ/RioDeJaneiro|2020-04-24	2020-04-24
hCoV-19/Brazil/RJ0282/2020-85|Brazil/RJ/RioDeJaneiro|2020-04-24	2020-04-24
hCoV-19/Brazil/RJ0283/2020-86|Brazil/RJ/RioDeJaneiro|2020-04-24	2020-04-24
hCoV-19/Brazil/RJ0284/2020-87|Brazil/RJ/RioDeJaneiro|2020-04-24	2020-04-24
hCoV-19/Brazil/RS0242/2020-43|Brazil/RS/PortoAlegre|2020-03-20	2020-03-20
hCoV-19/Brazil/SC-766/2020|EPI_ISL_427305|2020-03-10	2020-03-10
hCoV-19/Brazil/SC-769/2020|EPI_ISL_427306|2020-03-10	2020-03-10
hCoV-19/Brazil/SC0243/2020-44|Brazil/SC/Criciuma|2020-03-18	2020-03-18
hCoV-19/Brazil/SC0244/2020-45|Brazil/SC/Criciuma|2020-03-18	2020-03-18
hCoV-19/Brazil/SC0245/2020-46|Brazil/SC/Criciuma|2020-03-18	2020-03-18
hCoV-19/Brazil/SC0246/2020-47|Brazil/SC/Cacador|2020-04-03	2020-04-03
hCoV-19/Brazil/SPBR-01/2020|EPI_ISL_412964|2020-02-25	2020-02-25
hCoV-19/Brazil/SPBR-02/2020|EPI_ISL_413016|2020-02-28	2020-02-28
hCoV-19/Brazil/SPBR-03/2020|EPI_ISL_414014|2020-03-02	2020-03-02
hCoV-19/Brazil/SPBR-04/2020|EPI_ISL_414017|2020-03-04	2020-03-04
hCoV-19/Brazil/SPBR-05/2020|EPI_ISL_414016|2020-02-29	2020-02-29
hCoV-19/Brazil/SPBR-06/2020|EPI_ISL_414015|2020-02-29	2020-02-29
hCoV-19/Brazil/SPBR-07/2020|EPI_ISL_416028|2020-03-03	2020-03-03
hCoV-19/Brazil/SPBR-08/2020|EPI_ISL_416029|2020-03-04	2020-03-04
hCoV-19/Brazil/SPBR-09/2020|EPI_ISL_416031|2020-03-04	2020-03-04
hCoV-19/Brazil/SPBR-10/2020|EPI_ISL_416032|2020-03-04	2020-03-04
hCoV-19/Brazil/SPBR-11/2020|EPI_ISL_416033|2020-03-03	2020-03-03
hCoV-19/Brazil/SPBR-12/2020|EPI_ISL_416034|2020-03-04	2020-03-04
hCoV-19/Brazil/SPBR-13/2020|EPI_ISL_416035|2020-03-05	2020-03-05
hCoV-19/Brazil/SPBR-14/2020|EPI_ISL_416036|2020-03-05	2020-03-05
