P_name,Q_name,C_name,m,n,k,p,HS?,log10(p),DS(p),DS(p),min_rec_length,breakpoints
MH053543|ISTH_1150|Human|Nigeria|2016-04-25,LASV_NGA_2018_IRR_088_NGA-Anambra_Amansea_Hs_2018-02-14,MH887905|LASV0075-EDO-2017|Human|Nigeria|2017-03-15,130,667,564,0,0,-19.2991,0,8.355987e-12,247,0-49 & 6582-6590;0-49 & 6598-6785
MH053543|ISTH_1150|Human|Nigeria|2016-04-25,LASV_NGA_2018_IRR_088_NGA-Anambra_Amansea_Hs_2018-02-14,MH887907|LASV0068-ONDO-2017|Human|Nigeria|2017-01-26,138,665,552,0,0,-16.948,0,1.875276e-09,247,0-49 & 6598-6785
MH053543|ISTH_1150|Human|Nigeria|2016-04-25,LASV_NGA_2018_IRR_088_NGA-Anambra_Amansea_Hs_2018-02-14,MH887909|LASV0111-ONDO-2017|Human|Nigeria|2017-12-28,133,667,563,0,0,-20.6097,0,4.086549e-13,247,0-49 & 6598-6785
MH053543|ISTH_1150|Human|Nigeria|2016-04-25,LASV_NGA_2018_IRR_088_NGA-Anambra_Amansea_Hs_2018-02-14,MH887912|LASV0215-ONDO-2018|Human|Nigeria|2018-03-21,127,676,573,0,0,-17.2941,0,8.453016e-10,247,0-49 & 6598-6785
MH053543|ISTH_1150|Human|Nigeria|2016-04-25,LASV_NGA_2018_IRR_088_NGA-Anambra_Amansea_Hs_2018-02-14,MH887913|LASV0103-EDO-2017|Human|Nigeria|2017-11-29,118,681,595,0,0,-25.2413,0,9.546144e-18,247,0-49 & 6582-6590;0-49 & 6598-6785;75-77 & 6582-6590;75-77 & 6598-6785
MH053543|ISTH_1150|Human|Nigeria|2016-04-25,LASV_NGA_2018_IRR_088_NGA-Anambra_Amansea_Hs_2018-02-14,MH887914|LASV0080-ONDO-2017|Human|Nigeria|2017-05-16,110,686,598,0,0,-17.3181,0,7.99769e-10,247,0-49 & 6598-6785
MH053543|ISTH_1150|Human|Nigeria|2016-04-25,LASV_NGA_2018_IRR_088_NGA-Anambra_Amansea_Hs_2018-02-14,MH887916|LASV0070-ONDO-2017|Human|Nigeria|2017-02-10,130,673,568,0,0,-17.7836,0,2.738528e-10,244,0-49 & 6785-6788
MH888004|LASV0073-EDO-2017|Human|Nigeria|2017-03-07,LASV_NGA_2018_IRR_088_NGA-Anambra_Amansea_Hs_2018-02-14,MH887917|LASV0096-ONDO-2017|Human|Nigeria|2017-09-18,125,165,97,0,0,-15.8261,0,2.483304e-08,1665,0-84 & 4986-4988
MH053543|ISTH_1150|Human|Nigeria|2016-04-25,LASV_NGA_2018_IRR_088_NGA-Anambra_Amansea_Hs_2018-02-14,MH887918|LASV0216-EDO-2018|Human|Nigeria|2018-03-23,129,671,571,0,0,-21.113,0,1.282479e-13,247,0-49 & 6598-6785
MH053543|ISTH_1150|Human|Nigeria|2016-04-25,LASV_NGA_2018_IRR_088_NGA-Anambra_Amansea_Hs_2018-02-14,MH887919|LASV0088-EDO-2017|Human|Nigeria|2017-06-27,125,675,579,0,0,-21.6315,0,3.887048e-14,247,0-49 & 6598-6785
KM821964|ISTH2046_NIG_2012|Human|Nigeria|2012,LASV_NGA_2018_IRR_088_NGA-Anambra_Amansea_Hs_2018-02-14,MH887921|LASV0141-EDO-2018|Human|Nigeria|2018-01-19,113,160,99,0,0,-15.7777,0,2.775815e-08,1850,147-173 & 4861-4865
MH053543|ISTH_1150|Human|Nigeria|2016-04-25,LASV_NGA_2018_IRR_088_NGA-Anambra_Amansea_Hs_2018-02-14,MH887922|LASV0101-EDO-2017|Human|Nigeria|2017-11-10,119,687,605,0,0,-29.8056,0,2.602846e-22,247,0-49 & 6598-6785
MH053543|ISTH_1150|Human|Nigeria|2016-04-25,LASV_NGA_2018_IRR_088_NGA-Anambra_Amansea_Hs_2018-02-14,MH887923|LASV0066-EDO-2017|Human|Nigeria|2017-01-21,121,674,576,0,0,-16.9837,0,1.727279e-09,247,0-49 & 6598-6785
MH053543|ISTH_1150|Human|Nigeria|2016-04-25,LASV_NGA_2018_IRR_088_NGA-Anambra_Amansea_Hs_2018-02-14,MH887925|LASV0112-ONDO-2017|Human|Nigeria|2017-12-29,137,667,558,0,0,-19.4044,0,6.556302e-12,247,0-49 & 6598-6785
MH053543|ISTH_1150|Human|Nigeria|2016-04-25,LASV_NGA_2018_IRR_088_NGA-Anambra_Amansea_Hs_2018-02-14,MH887926|LASV0117-ONDO-2018|Human|Nigeria|2018-01-07,119,682,587,0,0,-18.1295,0,1.234651e-10,247,0-49 & 6598-6785
MH053543|ISTH_1150|Human|Nigeria|2016-04-25,LASV_NGA_2018_IRR_088_NGA-Anambra_Amansea_Hs_2018-02-14,MH887927|LASV0099-EDO-2017|Human|Nigeria|2017-10-17,126,675,577,0,0,-20.6776,0,3.495045e-13,247,0-49 & 6598-6785;75-77 & 6598-6785
LASV_NGA_2018_IRR_088_NGA-Anambra_Amansea_Hs_2018-02-14,MH887918|LASV0216-EDO-2018|Human|Nigeria|2018-03-23,MH887928|LASV0175-EDO-2018|Human|Nigeria|2018-02-12,170,130,62,0,0,-17.4772,0,5.545247e-10,996,5730-5770 & 7033-7036
LASV|NGA|2019|IRR_0059|2019-02-17,LASV_NGA_2018_IRR_088_NGA-Anambra_Amansea_Hs_2018-02-14,MH887929|LASV0177-EDO-2018|Human|Nigeria|2018-02-12,116,166,94,1e-12,0,-11.8496,0.00024,0.0002351749,1582,0-49 & 5097-5101
LASV_NGA_2018_IRR_088_NGA-Anambra_Amansea_Hs_2018-02-14,KM821940|ISTH1107_NIG_2012|Human|Nigeria|2012,MH887931|LASV0067-EDO-2017|Human|Nigeria|2017-01-24,232,105,49,0,0,-22.7199,0,3.171228e-15,892,5877-5882 & 7037-7037;5886-5889 & 7037-7037
MH053543|ISTH_1150|Human|Nigeria|2016-04-25,LASV_NGA_2018_IRR_088_NGA-Anambra_Amansea_Hs_2018-02-14,MH887932|LASV0071-EDO-2017|Human|Nigeria|2017-02-14,129,672,571,0,0,-20.3053,0,8.236887e-13,247,0-49 & 6598-6785
MH053543|ISTH_1150|Human|Nigeria|2016-04-25,LASV_NGA_2018_IRR_088_NGA-Anambra_Amansea_Hs_2018-02-14,MH887936|LASV0201-ONDO-2018|Human|Nigeria|2018-02-21,127,674,574,0,0,-19.7222,0,3.154156e-12,247,0-49 & 6598-6785
MH053543|ISTH_1150|Human|Nigeria|2016-04-25,LASV_NGA_2018_IRR_088_NGA-Anambra_Amansea_Hs_2018-02-14,MH887938|LASV0167-ONDO-2018|Human|Nigeria|2018-02-10,132,670,568,0,0,-21.5881,0,4.295013e-14,260,0-49 & 6589-6599
MH053543|ISTH_1150|Human|Nigeria|2016-04-25,LASV_NGA_2018_IRR_088_NGA-Anambra_Amansea_Hs_2018-02-14,MH887939|LASV0072-ONDO-2017|Human|Nigeria|2017-02-14,123,683,587,0,0,-20.2919,0,8.495434e-13,247,0-49 & 6598-6785
MH053543|ISTH_1150|Human|Nigeria|2016-04-25,LASV_NGA_2018_IRR_088_NGA-Anambra_Amansea_Hs_2018-02-14,MH887940|LASV0104-ONDO-2017|Human|Nigeria|2017-12-12,129,675,575,0,0,-21.1859,0,1.084449e-13,247,0-49 & 6598-6785
MH053543|ISTH_1150|Human|Nigeria|2016-04-25,LASV_NGA_2018_IRR_088_NGA-Anambra_Amansea_Hs_2018-02-14,MH887941|LASV0182-EDO-2018|Human|Nigeria|2018-02-13,130,674,570,0,0,-18.6061,0,4.120777e-11,247,0-49 & 6598-6785
LASV_NGA_2018_IRR_088_NGA-Anambra_Amansea_Hs_2018-02-14,MH887918|LASV0216-EDO-2018|Human|Nigeria|2018-03-23,MH887944|LASV0210-EDO-2018|Human|Nigeria|2018-03-03,171,128,59,0,0,-16.5826,0,4.349785e-09,987,5730-5770 & 7033-7036
MH053543|ISTH_1150|Human|Nigeria|2016-04-25,LASV_NGA_2018_IRR_088_NGA-Anambra_Amansea_Hs_2018-02-14,MH887945|LASV0135-ONDO-2018|Human|Nigeria|2018-01-17,118,685,592,0,0,-19.1318,0,1.228279e-11,247,0-49 & 6598-6785
MH053543|ISTH_1150|Human|Nigeria|2016-04-25,LASV_NGA_2018_IRR_088_NGA-Anambra_Amansea_Hs_2018-02-14,MH887946|LASV0110-ONDO-2017|Human|Nigeria|2017-12-26,125,673,577,0,0,-21.5951,0,4.226655e-14,247,0-49 & 6598-6785
MH053543|ISTH_1150|Human|Nigeria|2016-04-25,LASV_NGA_2018_IRR_088_NGA-Anambra_Amansea_Hs_2018-02-14,MH887949|LASV0108-ONDO-2017|Human|Nigeria|2017-12-17,121,679,581,0,0,-17.0558,0,1.463172e-09,247,0-49 & 6598-6785
MH053543|ISTH_1150|Human|Nigeria|2016-04-25,LASV_NGA_2018_IRR_088_NGA-Anambra_Amansea_Hs_2018-02-14,MH887950|LASV0092-EDO-2017|Human|Nigeria|2017-08-04,133,668,561,0,0,-18.224,0,9.932237e-11,247,0-49 & 6598-6785
LASV|NGA|2019|IRR_0004|2019-01-17,LASV_NGA_2018_IRR_088_NGA-Anambra_Amansea_Hs_2018-02-14,MH887951|LASV0085-EDO-2017|Human|Nigeria|2017-06-17,139,163,95,0,0,-18.7535,0,2.934753e-11,1041,99-116 & 5761-5768
MH053543|ISTH_1150|Human|Nigeria|2016-04-25,LASV_NGA_2018_IRR_088_NGA-Anambra_Amansea_Hs_2018-02-14,MH887955|LASV0136-ONDO-2018|Human|Nigeria|2018-01-17,124,680,581,0,0,-18.4578,0,5.798012e-11,247,0-49 & 6598-6785
MH053543|ISTH_1150|Human|Nigeria|2016-04-25,LASV_NGA_2018_IRR_088_NGA-Anambra_Amansea_Hs_2018-02-14,MH887962|LASV0091-EDO-2017|Human|Nigeria|2017-08-03,128,669,572,0,0,-22.8596,0,2.298729e-15,247,0-49 & 6598-6785
LASV_NGA_2018_IRR_051_NGA-Edo_Uromi_Hs_2018-02-06,LASV_NGA_2018_IRR_088_NGA-Anambra_Amansea_Hs_2018-02-14,MH887964|LASV0098-EDO-2017|Human|Nigeria|2017-10-16,103,170,111,0,0,-15.1019,0,1.31567e-07,996,147-163 & 5824-5849
MH053543|ISTH_1150|Human|Nigeria|2016-04-25,LASV_NGA_2018_IRR_088_NGA-Anambra_Amansea_Hs_2018-02-14,MH887965|LASV0083-ONDO-2017|Human|Nigeria|2017-06-13,126,677,578,0,0,-19.8761,0,2.213275e-12,247,0-49 & 6598-6785
MH053543|ISTH_1150|Human|Nigeria|2016-04-25,LASV_NGA_2018_IRR_088_NGA-Anambra_Amansea_Hs_2018-02-14,MH887966|LASV0090-ONDO-2017|Human|Nigeria|2017-07-19,128,672,575,0,0,-22.9182,0,2.00877e-15,247,0-49 & 6598-6785
MH053543|ISTH_1150|Human|Nigeria|2016-04-25,LASV_NGA_2018_IRR_088_NGA-Anambra_Amansea_Hs_2018-02-14,MH887968|LASV0079-EDO-2017|Human|Nigeria|2017-05-15,128,673,572,0,0,-19.603,0,4.149904e-12,247,0-49 & 6598-6785;75-77 & 6598-6785
LASV_NGA_2016_IRR_018_NGA-Ebonyi_Ikwo_Hs_2016-02-09,LASV_NGA_2018_IRR_088_NGA-Anambra_Amansea_Hs_2018-02-14,MH887970|LASV0093-EDO-2017|Human|Nigeria|2017-08-19,179,738,580,0,0,-12.3377,8e-05,7.644797e-05,286,0-76 & 6598-6740
MH053543|ISTH_1150|Human|Nigeria|2016-04-25,LASV_NGA_2018_IRR_088_NGA-Anambra_Amansea_Hs_2018-02-14,MH887971|LASV0089-ONDO-2017|Human|Nigeria|2017-07-05,129,674,576,0,0,-22.8384,0,2.41384e-15,247,0-49 & 6598-6785
MH053543|ISTH_1150|Human|Nigeria|2016-04-25,LASV_NGA_2018_IRR_088_NGA-Anambra_Amansea_Hs_2018-02-14,MH887972|LASV0105-ONDO-2017|Human|Nigeria|2017-12-17,131,669,570,0,0,-23.3384,0,7.633421e-16,260,0-49 & 6589-6599
MH053543|ISTH_1150|Human|Nigeria|2016-04-25,LASV_NGA_2018_IRR_088_NGA-Anambra_Amansea_Hs_2018-02-14,MH887973|LASV0166-ONDO-2018|Human|Nigeria|2018-02-10,126,677,578,0,0,-19.8761,0,2.213275e-12,247,0-49 & 6598-6785
LASV_NGA_2018_IRR_088_NGA-Anambra_Amansea_Hs_2018-02-14,KM821940|ISTH1107_NIG_2012|Human|Nigeria|2012,MH887974|LASV0102-ONDO-2017|Human|Nigeria|2017-11-26,228,106,45,0,0,-19.4886,0,5.400792e-12,892,5877-5882 & 7037-7037;5886-5889 & 7037-7037
MH053543|ISTH_1150|Human|Nigeria|2016-04-25,LASV_NGA_2018_IRR_088_NGA-Anambra_Amansea_Hs_2018-02-14,MH887976|LASV0095-EDO-2017|Human|Nigeria|2017-09-14,116,690,599,0,0,-19.4153,0,6.393831e-12,247,0-49 & 6598-6785
MH053543|ISTH_1150|Human|Nigeria|2016-04-25,LASV_NGA_2018_IRR_088_NGA-Anambra_Amansea_Hs_2018-02-14,MH887978|LASV0132-ONDO-2018|Human|Nigeria|2018-01-15,120,684,590,0,0,-19.7703,0,2.823782e-12,247,0-49 & 6598-6785
LASV_NGA_2018_IRR_088_NGA-Anambra_Amansea_Hs_2018-02-14,KM821940|ISTH1107_NIG_2012|Human|Nigeria|2012,MH887981|LASV0106-ONDO-2017|Human|Nigeria|2017-12-17,224,114,46,0,0,-17.9933,0,1.689579e-10,887,5877-5882 & 7032-7036;5886-5889 & 7032-7036
MH053543|ISTH_1150|Human|Nigeria|2016-04-25,LASV_NGA_2018_IRR_088_NGA-Anambra_Amansea_Hs_2018-02-14,MH887983|LASV0190-ONDO-2018|Human|Nigeria|2018-02-15,127,676,577,0,0,-20.5877,0,4.299357e-13,247,0-49 & 6598-6785
MH053543|ISTH_1150|Human|Nigeria|2016-04-25,LASV_NGA_2018_IRR_088_NGA-Anambra_Amansea_Hs_2018-02-14,MH887984|LASV0074-EDO-2017|Human|Nigeria|2017-03-12,115,686,595,0,0,-18.5833,0,4.34282e-11,244,0-49 & 6785-6788
MH053543|ISTH_1150|Human|Nigeria|2016-04-25,LASV_NGA_2018_IRR_088_NGA-Anambra_Amansea_Hs_2018-02-14,MH887985|LASV0180-UNKNOWN-2018|Human|Nigeria|2018-02-13,130,671,568,0,0,-19.3674,0,7.140515e-12,247,0-49 & 6598-6785
MH053543|ISTH_1150|Human|Nigeria|2016-04-25,LASV_NGA_2018_IRR_088_NGA-Anambra_Amansea_Hs_2018-02-14,MH887986|LASV0144-ONDO-2018|Human|Nigeria|2018-01-23,125,680,578,0,0,-16.7148,0,3.20809e-09,247,0-49 & 6598-6785
MH887999|LASV0081-EDO-2017|Human|Nigeria|2017-06-05,LASV_NGA_2018_IRR_088_NGA-Anambra_Amansea_Hs_2018-02-14,MH887987|LASV0160-KOGI-2018|Human|Nigeria|2018-02-06,125,164,101,0,0,-18.2991,0,8.355921e-11,1051,0-89 & 5677-5711;117-172 & 5677-5711
MH053543|ISTH_1150|Human|Nigeria|2016-04-25,LASV_NGA_2018_IRR_088_NGA-Anambra_Amansea_Hs_2018-02-14,MH887988|LASV0209-KOGI-2018|Human|Nigeria|2018-03-02,172,590,444,0,0,-13.7184,0,3.181825e-06,214,0-76 & 6598-6785;0-76 & 6810-6812
LASV|NGA|2019|IRR_0114|2019-03-07,LASV_NGA_2018_IRR_088_NGA-Anambra_Amansea_Hs_2018-02-14,MH887989|LASV0086-EDO-2017|Human|Nigeria|2017-06-25,115,183,122,0,0,-19.0159,0,1.603924e-11,1382,147-184 & 5413-5427
MH053543|ISTH_1150|Human|Nigeria|2016-04-25,LASV_NGA_2018_IRR_088_NGA-Anambra_Amansea_Hs_2018-02-14,MH887991|LASV0094-KOGI-2017|Human|Nigeria|2017-09-02,120,683,592,0,0,-22.3566,0,7.320421e-15,247,0-49 & 6598-6785
MH053543|ISTH_1150|Human|Nigeria|2016-04-25,LASV_NGA_2018_IRR_088_NGA-Anambra_Amansea_Hs_2018-02-14,MH887992|LASV0118-EDO-2018|Human|Nigeria|2018-01-09,133,667,561,0,0,-19.003,0,1.652159e-11,247,0-49 & 6598-6785
KU978812|NIGERIA IKEJI|Human|NIG|1989-01-01,LASV_NGA_2018_IRR_088_NGA-Anambra_Amansea_Hs_2018-02-14,MH887993|LASV0217-DELTA-2018|Human|Nigeria|2018-03-27,198,738,560,1.7e-11,0,-10.769,0.00283,0.002828116,279,0-76 & 6741-6747
MH053543|ISTH_1150|Human|Nigeria|2016-04-25,LASV_NGA_2018_IRR_088_NGA-Anambra_Amansea_Hs_2018-02-14,MH887995|LASV0076-EDO-2017|Human|Nigeria|2017-03-16,129,671,575,0,0,-24.4688,0,5.653746e-17,247,0-49 & 6598-6785
MH053543|ISTH_1150|Human|Nigeria|2016-04-25,LASV_NGA_2018_IRR_088_NGA-Anambra_Amansea_Hs_2018-02-14,MH887996|LASV0082-EDO-2017|Human|Nigeria|2017-06-07,131,667,567,0,0,-22.4676,0,5.669175e-15,247,0-49 & 6598-6785
MH053543|ISTH_1150|Human|Nigeria|2016-04-25,LASV_NGA_2018_IRR_088_NGA-Anambra_Amansea_Hs_2018-02-14,MH887999|LASV0081-EDO-2017|Human|Nigeria|2017-06-05,124,678,585,0,0,-23.5202,0,5.022235e-16,247,0-49 & 6598-6785
LASV_NGA_2018_IRR_088_NGA-Anambra_Amansea_Hs_2018-02-14,KM821940|ISTH1107_NIG_2012|Human|Nigeria|2012,MH888000|LASV0214-KOGI-2018|Human|Nigeria|2018-03-18,201,132,44,2e-12,0,-11.6903,0.00034,0.000339401,978,5700-5770 & 7015-7019;5700-5770 & 7032-7036
MH053543|ISTH_1150|Human|Nigeria|2016-04-25,LASV_NGA_2018_IRR_088_NGA-Anambra_Amansea_Hs_2018-02-14,MH888002|LASV0069-EDO-2017|Human|Nigeria|2017-02-07,147,655,531,0,0,-14.5983,0,4.195991e-07,260,0-49 & 6589-6599
MH053543|ISTH_1150|Human|Nigeria|2016-04-25,LASV_NGA_2018_IRR_088_NGA-Anambra_Amansea_Hs_2018-02-14,MH888004|LASV0073-EDO-2017|Human|Nigeria|2017-03-07,130,668,564,0,0,-18.5077,0,5.168249e-11,247,0-49 & 6598-6785
MH053543|ISTH_1150|Human|Nigeria|2016-04-25,LASV_NGA_2018_IRR_088_NGA-Anambra_Amansea_Hs_2018-02-14,MH888006|LASV0145-EDO-2018|Human|Nigeria|2018-01-23,132,673,566,0,0,-17.6018,0,4.161731e-10,283,78-79 & 6589-6599;99-112 & 6589-6599;123-133 & 6589-6599
MH053543|ISTH_1150|Human|Nigeria|2016-04-25,LASV_NGA_2018_IRR_088_NGA-Anambra_Amansea_Hs_2018-02-14,MH888008|LASV0097-EDO-2017|Human|Nigeria|2017-10-06,101,705,637,0,0,-29.2598,0,9.147922e-22,247,0-49 & 6598-6785
LASV_NGA_2018_IRR_047_NGA-Ondo_Owo_Hs_2018-02-05,LASV|NGA|2019|IRR_0058|2019-02-13,MK281626|LASV0230-DELTA-2018|Human|NIG|2018-02-04,163,399,266,1e-12,0,-12.0564,0.00015,0.0001460945,211,30-35 & 6673-6821
MH053543|ISTH_1150|Human|Nigeria|2016-04-25,LASV_NGA_2018_IRR_088_NGA-Anambra_Amansea_Hs_2018-02-14,MK281629|LASV0225-ONDO-2018|Human|NGA|2018-01-20,111,637,559,0,0,-26.2408,0,9.555609e-19,247,0-49 & 6589-6785
LASV_NGA_2018_IRR_088_NGA-Anambra_Amansea_Hs_2018-02-14,LASV_NGA_2018_IRR_006_NGA-Edo_Auchi_Hs_2018-01-09,MK291251|LASV-SM1|Human|NIG|2015,109,44,23,5e-12,0,-11.2971,0.00084,0.000839106,261,5709-5788 & 6073-6074;5709-5788 & 6127-6131
MH053543|ISTH_1150|Human|Nigeria|2016-04-25,LASV_NGA_2018_IRR_088_NGA-Anambra_Amansea_Hs_2018-02-14,MK291252|LASV-SM2|Human|NIG|2014,127,677,580,0,0,-22.2862,0,8.608096e-15,247,0-49 & 6598-6785
MH053543|ISTH_1150|Human|Nigeria|2016-04-25,LASV_NGA_2018_IRR_088_NGA-Anambra_Amansea_Hs_2018-02-14,MK291253|LASV-SM3|Human|NIG|2014,131,669,565,0,0,-19.2337,0,9.712941e-12,247,0-49 & 6598-6785
